Sample,Grade,Topic,Sub-topic,Challenge Type,Student Mistake
88,K1,Measurement,Tell time,Conceptual misunderstanding,"The student confuses the minute hand and hour hand, thinking the longer hand shows hours and the shorter hand shows minutes."
89,K1,Measurement,Tell time,Conceptual misunderstanding,"The student thinks that the hour hand points directly to the number on the clock, ignoring that it moves as time passes."
90,K1,Measurement,Tell time,Conceptual misunderstanding,The student thinks that the short hand on the clock shows minutes instead of hours.
91,K1,Measurement,Tell time,Conceptual misunderstanding,The student thinks the minute hand points to the hour and the hour hand points to the minutes.
92,K1,Measurement,Tell time,Conceptual misunderstanding,"The student confuses the hour hand and minute hand, saying that the hour hand pointing at 2 means it's 2:10."
93,K1,Measurement,Tell time,Conceptual misunderstanding,The student says the minute hand points to 4 and thinks it is 4:00 instead of understanding it represents 20 minutes past the hour.
94,K1,Measurement,Tell time,Conceptual misunderstanding,The student thinks that the hour hand on the clock points to the minutes instead of the hours.
95,K1,Measurement,Tell time,Conceptual misunderstanding,The student thinks the hour hand points to the number that represents the minutes instead of the hours.
96,K1,Measurement,Tell time,Conceptual misunderstanding,"The student thinks the hour hand always points to the number that is the hour, not realizing it can be between two numbers."
97,K1,Measurement,Tell time,Conceptual misunderstanding,The student thinks the short hand is for minutes and the long hand is for hours.
98,K1,Measurement,Tell time,Conceptual misunderstanding,The student thinks the hour hand moves in a straight line instead of understanding it moves gradually between the numbers.
99,K1,Measurement,Tell time,Conceptual misunderstanding,"The student thinks the hour hand is always on the hour number, even when it is pointing between two numbers."
100,K1,Measurement,Tell time,Conceptual misunderstanding,The student confuses the hour hand with the minute hand and says the time is 7:30 instead of 1:35.
1,K3,Measurement,estimating and measuring masses,Conceptual misunderstanding,"The student thinks all objects that look bigger must weigh more, so they select a large empty box instead of a smaller heavy object."
2,K3,Measurement,estimating and measuring masses,Measurement misunderstanding,"The student thinks all objects feel the same weight regardless of size, so they estimate that a small rock and a large watermelon weigh the same."
3,K3,Measurement,estimating and measuring masses,Conceptual misunderstanding,The student believes that heavier objects always measure more in terms of mass compared to lighter objects regardless of how measurements are taken.
4,K3,Measurement,estimating and measuring masses,Measurement misunderstanding,The student thinks that mass and volume are the same thing and tries to measure everything in liters instead of grams.
5,K3,Measurement,estimating and measuring masses,Conceptual misunderstanding,The student believes that heavier objects always appear bigger and measures the mass of a small rock based on its size rather than its weight.
6,K3,Measurement,estimating and measuring masses,Conceptual misunderstanding,The student thinks that heavier objects always take up more space and therefore tries to compare items by size instead of weight.
7,K3,Measurement,estimating and measuring masses,Measurement misunderstanding,"The student thinks that all objects that look the same must have the same mass, leading to incorrect estimations."
8,K3,Measurement,estimating and measuring masses,Conceptual misunderstanding,The student thinks that heavier items can float in water and attempts to measure mass by submerging them in a bucket.
9,K3,Measurement,estimating and measuring masses,Conceptual misunderstanding,"The student believes that the mass of an object can be estimated by its volume alone, without considering its density."
10,K3,Measurement,estimating and measuring masses,Measurement misunderstanding,"The student thinks that mass can be measured using height or length, not understanding that mass specifically refers to how much matter is in an object."
11,K3,Measurement,estimating and measuring masses,Conceptual misunderstanding,"The student believes that all objects can be compared in weight only by their size, assuming that bigger objects are always heavier."
12,K3,Measurement,estimating and measuring masses,Measurement misunderstanding,"The student thinks heavier items must always be bigger and tries to compare the masses of two items based solely on their size, rather than using a scale."
13,K3,Measurement,estimating and measuring masses,Estimation error,The student believes that heavier objects will always be bigger and estimates the mass of a small rock to be heavier than a large sponge.
14,K3,Measurement,estimating and measuring masses,Measurement misunderstanding,"The student thinks that heavier objects always measure longer on a scale, confusing length with mass."
15,K3,Measurement,estimating and measuring masses,Measurement misunderstanding,"The student thinks that a heavier object must always be bigger in size and selects a large, light object over a small, heavy object."
16,K3,Measurement,estimating and measuring masses,Measurement misunderstanding,"The student thinks that heavier objects must always be bigger in size, so they believe a small metal ball is lighter than a large sponge."
17,K3,Measurement,estimating and measuring masses,Conceptual misunderstanding,"The student thinks that heavier objects always measure more in mass, regardless of size or shape."
18,K3,Measurement,estimating and measuring masses,Measurement misunderstanding,The student believes that heavier objects must always be bigger in size and confuses mass with volume.
19,K3,Measurement,estimating and measuring masses,Measurement misunderstanding,The student thinks that heavier objects always take up more space and measures the mass by comparing sizes instead of using a balance.
